Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2021-04-16,251.2359619140625,251.48649426821015,248.2104308752593,250.01226427112198,24878600
2021-04-19,249.30886840820312,251.9490148829156,248.42241904999537,250.70602739466509,23209300
2021-04-20,248.8463897705078,250.71567880262714,247.47813606666094,248.42242549073595,19722900
2021-04-21,251.08184814453125,251.17820902637308,247.873239556208,249.50164142213325,24030400
2021-04-22,247.79612731933594,252.2380780035943,246.3218825256736,250.7252976851622,25606200
2021-04-23,251.63101196289062,251.9779051644676,247.89243421867644,248.48021485835787,21462600
2021-04-26,252.01641845703125,252.8739918255724,250.68674453877372,252.12242421733816,19763300
2021-04-27,252.4210662841797,253.5965978624631,250.63849380982896,252.0452678608247,31014200
2021-04-28,245.28123474121094,247.18907393112897,243.72991897507123,246.74581985137027,46903100
2021-04-29,243.30593872070312,246.765093449427,239.92388443782954,246.1484222060443,40589000
2021-04-30,242.9879913330078,243.8551950096388,240.50204568676875,240.63694207611977,30945100
2021-05-03,242.67962646484375,245.07887049530544,241.96659439850615,244.16348652412827,19626600
2021-05-04,238.75796508789062,242.05331788139998,236.8019604436024,241.822060668799,32756100
2021-05-05,237.48617553710938,240.40573093295234,236.8598739026954,239.98176657007235,21901300
2021-05-06,240.6272735595703,240.75253973117884,235.77098931679225,237.4668315740508,26491100
2021-05-07,243.2577667236328,245.0306946648185,242.01477936188505,242.95905396277277,27032900
2021-05-10,238.17022705078125,242.55438148087032,238.11241641652208,241.72572808374886,29299900
2021-05-11,237.25486755371094,237.61139098411766,233.7282863940429,235.6361109168277,33641600
2021-05-12,230.2884063720703,235.47230909481863,229.39231209908553,233.34285752909457,36684400
2021-05-13,234.17149353027344,236.64782343406685,232.62017785153265,232.9863314597455,29624300
2021-05-14,239.10488891601562,240.09734408331312,236.54185749414458,236.6285734518454,23901100
2021-05-17,236.2431182861328,237.60172694867597,234.64363689109996,237.56319142820627,24970200
2021-05-18,234.21966552734375,237.42828782946611,234.04621893400108,237.29339145802263,20168000
2021-05-19,234.7991485595703,234.90538436974762,230.43385737322748,231.11954918173777,25739800
2021-05-20,238.0441436767578,239.4638336631731,235.51381868114396,235.61040204566228,21800700
2021-05-21,236.7790069580078,239.83085887580378,236.36373086578163,239.0968753298311,21863100
2021-05-24,242.19696044921875,242.56395952418902,239.03887328396996,239.3092890013529,21411500
2021-05-25,243.1048126220703,244.09955940034632,242.23562127253584,243.15310430516726,17704300
2021-05-26,242.88267517089844,244.28304548417626,242.16799661550857,242.8247163124464,17771600
2021-05-27,240.77728271484375,242.87301199859237,240.7193385919879,242.57362420613572,24426200
2021-05-28,241.13461303710938,243.45248109189532,241.01872479216328,242.40944267772443,18270200
2021-06-01,238.9326934814453,242.68955708184936,238.5077649235084,242.6316129483377,23213300
2021-06-02,238.83612060546875,240.7386982170117,237.42608285660145,239.63771549013623,19406700
2021-06-03,237.300537109375,237.90896522410046,234.68328086746874,236.827302143207,25307700
2021-06-04,242.20664978027344,243.03721667775164,239.03890969141557,239.28035338560628,25281100
2021-06-07,245.12327575683594,245.39369149557498,241.2601769330751,241.42435686469864,23079200
2021-06-08,243.9257354736328,247.24800296865635,243.8677766099774,246.42708853723312,22455000
2021-06-09,244.9108123779297,246.7844177283036,244.54382799818796,245.12328399930527,17937600
2021-06-10,248.43589782714844,248.64836946011133,244.98808948598523,245.58686514076032,24563600
2021-06-11,249.06362915039062,249.64307033984085,247.82740935129092,249.16018303323085,18999700
2021-06-14,250.9951934814453,251.05313760387736,248.01092381067556,249.0732818437695,19150500
2021-06-15,249.51754760742188,251.0917651488653,248.86082785795654,250.8792935272023,18038900
2021-06-16,248.5710906982422,251.661551976009,245.7123911746522,250.5219449324532,27220000
2021-06-17,251.9706268310547,252.79154126464425,247.2480036211231,247.30594774837823,27565500
2021-06-18,250.55091857910156,253.32268719965396,249.89419886914507,250.74408530466727,37202200
2021-06-21,253.6414337158203,254.50095793901875,249.09264278087616,250.92760895761074,26696100
2021-06-22,256.4228515625,256.69326730119366,253.41927690151593,253.72833188091008,24694100
2021-06-23,256.1910400390625,257.69764618957555,255.37979284056348,256.88639899107653,19518700
2021-06-24,257.5625305175781,258.68283302568653,256.38428386880145,257.05067095959964,21446900
2021-06-25,255.94961547851562,258.1033037968489,255.6985340834192,257.1182241550708,25611100
2021-06-28,259.5230407714844,259.69687318560744,256.8092155718196,257.07963137371496,19590000
2021-06-29,262.1112365722656,262.3526802370288,258.80830374324364,259.6678278637866,19937800
2021-06-30,261.6283874511719,262.07263560674545,260.3728920002913,261.4255829956221,21656500
2021-07-01,262.3044128417969,262.5361893370135,260.3728634533788,260.3825011586097,16725300
2021-07-02,268.1473083496094,268.485335349886,263.1735751181436,263.48263005971666,26458000
2021-07-06,268.156982421875,269.8084487566481,264.9119643981238,268.5143143127748,31565600
2021-07-07,270.34930419921875,271.0833024012596,267.66445171709097,269.83744478808626,23260000
2021-07-08,267.92523193359375,269.1903944407324,265.46248874918336,267.4230102236361,24618600
2021-07-09,268.42742919921875,268.53365027178893,265.89710413753784,266.2834081325927,23916700
2021-07-12,267.82861328125,270.19474331558087,267.1139200511895,269.60563496956865,18931700
2021-07-13,271.3633728027344,273.16936668942884,267.8962453327776,268.02177128034975,26120100
2021-07-14,272.8410339355469,273.95166900294385,270.94809420573137,272.68650643884115,23113700
2021-07-15,271.4116516113281,272.8410087189218,270.2527102297004,272.3484542107645,22604200
2021-07-16,271.14129638671875,274.3766481153408,269.89543854443895,272.4161262963488,26186800
2021-07-19,267.5292663574219,270.7742552906223,265.05688541600085,269.3835373269348,32935600
2021-07-20,269.7601318359375,271.3536538156483,266.8048643177545,268.51427451808456,26259700
2021-07-21,271.7689514160156,271.8848396458678,267.7996321780763,269.3545150504272,24364300
2021-07-22,276.3467712402344,276.61718696207936,273.7198630252672,274.1254718714831,23384100
2021-07-23,279.7559509277344,280.0649764107566,276.69443237275715,277.5346515878261,22768100
2021-07-26,279.1572265625,279.7753366533579,276.8297349605999,279.10894960613797,23176100
2021-07-27,276.73309326171875,279.66902715530136,273.2659655945296,279.52416684362873,33604100
2021-07-28,276.4240417480469,280.2195293269949,274.11582601839666,279.09922711416823,33566900
2021-07-29,276.6944885253906,278.7419264472982,276.288850129018,276.4433776384405,18168300
2021-07-30,275.15887451171875,276.84898024407687,274.1930998075141,275.40998536620555,20944800
2021-08-02,275.0718994140625,276.95514200007204,274.0288464519692,276.5591709193791,16267400
2021-08-03,277.2932434082031,277.399493957448,274.2800308832114,275.6514440057943,17879000
2021-08-04,276.7040710449219,277.74709457301503,274.90771508646725,276.42398817771823,16191300
2021-08-05,279.6110534667969,279.71730399952617,276.3081208174658,277.06142383162046,13900200
2021-08-06,279.5530700683594,279.5917092996592,277.77604857883966,278.63560200494805,16589300
2021-08-09,278.46185302734375,281.5716492622996,277.9596607093601,279.8332662997247,16117600
2021-08-10,276.63653564453125,279.3503604705102,275.43898432576697,278.91575002193525,18616600
2021-08-11,277.1291198730469,278.780586702727,276.0763992937005,277.3802013058105,13955900
2021-08-12,279.8910827636719,280.0456102078981,276.53984434182445,276.81992717655305,14561300
2021-08-13,282.8270568847656,282.87533381859134,279.398539863311,279.57240166589816,18249000
2021-08-16,284.5171813964844,284.7296529712346,280.0939175602569,283.1554357773715,22507600
2021-08-17,283.04931640625,283.3873435417661,281.1177664582875,282.3829587894671,20075300
2021-08-18,281.31719970703125,285.2747764039946,280.87207162165635,282.58478416986804,21813000
2021-08-19,287.16168212890625,287.83903054796286,279.2949260524418,279.34329542686044,29850500
2021-08-20,294.505859375,295.9379527131224,288.4098434454515,290.01610191766974,40817600
2021-08-23,294.7865905761719,295.5123084404803,292.077255694568,293.4319231353699,22830200
2021-08-24,292.822265625,295.75416411720346,292.22234368388376,295.14455649009165,18175800
2021-08-25,292.23199462890625,294.7284503679531,290.6934767445652,294.447831273216,20006100
2021-08-26,289.40655517578125,292.6384146370942,289.27110321955627,291.2450342127576,17666100
2021-08-27,290.01611328125,291.12887438760663,287.2196672240897,289.30973750370686,22605700
2021-08-30,293.7608337402344,294.37044130921845,291.31274730875384,291.3708023601306,16348100
2021-08-31,292.1062316894531,294.6414009234125,291.7385299783542,294.5640040245376,26285300
2021-09-01,292.0578308105469,295.3090616023399,291.72884231587955,293.06416766628405,18983800
2021-09-02,291.3998107910156,293.5382504553408,290.4612148158913,292.41583318258716,16285600
2021-09-03,291.3902282714844,292.80295066862675,290.5387146525383,291.24506108634296,14747900
2021-09-07,290.4612121582031,291.341753077698,288.5453365467867,291.26435619148464,17180400
2021-09-08,290.4902648925781,290.87730841628627,287.83898574917305,290.0741938428301,15046800
2021-09-09,287.6261291503906,292.3578229597053,287.38422323857367,291.08055265822435,19927000
2021-09-10,286.1359558105469,290.2096722757966,285.8166530274544,288.75823692995704,19633400
2021-09-13,287.3745422363281,288.8743766317561,284.5587538333427,287.9164091252672,23652900
2021-09-14,290.0838928222656,291.63209651757876,288.4486065448419,289.8613287594078,21853400
2021-09-15,294.9510498046875,295.4348616325164,292.0481788377142,293.4415592642238,28356300
2021-09-16,295.33807373046875,295.42515631014606,291.0224807813531,293.925351555378,19550800
2021-09-17,290.16119384765625,294.6412944452247,289.8322054696506,294.321991749652,41372500
2021-09-20,284.7716064453125,289.0485156418267,280.14636693580707,286.73588112231,38278700
2021-09-21,285.2554931640625,287.9068025373419,284.54914666733316,286.11669254661325,22364100
2021-09-22,288.91302490234375,290.49994168937883,284.9748195189621,287.1229449687735,26626300
2021-09-23,289.86126708984375,291.15787891906757,287.8969927436246,289.1742627352264,18604600
2021-09-24,289.6580810546875,290.09349388254515,287.31641934995474,288.57434753265454,14999000
2021-09-27,284.6458435058594,286.8713659435622,283.4556558635324,286.5520631529288,23571700
2021-09-28,274.34063720703125,281.3655941145133,273.59557765271893,280.41731233941005,43186200
2021-09-29,274.8051452636719,277.4854524231116,273.84720719970346,275.86953729559986,26353700
2021-09-30,272.79241943359375,278.5110481087357,272.5021146772433,276.4596910937672,32343600
2021-10-01,279.739990234375,280.59150373187396,272.1828522383653,272.9859668378756,30086300
2021-10-04,273.9438781738281,278.43366544147926,271.1764891050376,278.09499130654007,31350700
2021-10-05,279.4110412597656,280.9979288416882,274.8535121725335,274.8535121725335,24993000
2021-10-06,283.6201477050781,284.1233308910271,276.26623174874106,276.52747949792473,28002600
2021-10-07,285.3038024902344,287.03585686969717,284.4039196983198,285.62310526075913,20430500
2021-10-08,285.3038024902344,287.03585686969717,284.2490963906474,286.62944199586633,17685700
2021-10-11,284.7038879394531,288.322790569449,283.2717944538559,283.43630345045904,19298600
2021-10-12,283.3975524902344,285.874666087582,282.88471325788174,285.7778978395012,17974100
2021-10-13,286.7165222167969,287.6551182103089,283.98781680932575,285.3618551976884,23416300
2021-10-14,292.947998046875,293.4511516077719,288.18727770329605,289.5226027824532,27262900
2021-10-15,294.36077880859375,294.5930285619211,290.7902452200599,292.5513273292696,25384800
2021-10-18,297.341064453125,298.2312616290106,292.8899899851107,293.74150347823866,22729300
2021-10-19,298.2507019042969,299.28603695353723,297.27339239259845,298.366812038452,17682100
2021-10-20,297.4571838378906,299.6730502203194,296.1992554003437,299.19889456122667,16537100
2021-10-21,300.69873046875,300.9502925339426,296.44116284819944,297.2249651602557,16918100
2021-10-22,299.15045166015625,301.0179577211659,297.83446849060283,300.3502952177753,17449300
2021-10-25,298.15386962890625,299.382740991033,296.5379251966183,299.344027778111,17554500
2021-10-26,300.0697937011719,302.2856604068815,298.6087018858251,300.9309930322573,28107300
2021-10-27,312.7069396972656,315.5420698297333,305.769065317171,305.769065317171,52588700
2021-10-28,313.8487548828125,314.35190857919804,310.95553992238246,313.82938350979595,26297900
2021-10-29,320.8833312988281,321.25103298902206,313.4132759770589,313.63584003415747,34766000
2021-11-01,318.7062072753906,320.7575647556031,315.8033362306678,320.6317689522734,27073200
2021-11-02,322.344482421875,322.6541290876948,319.31581556767475,319.6157765472091,26487100
2021-11-03,323.186279296875,324.0571346226076,319.94473436209347,323.0895110318984,21500100
2021-11-04,325.5472717285156,325.64403999007624,318.841647568701,322.11221991456915,23992200
2021-11-05,325.17962646484375,327.8212498631309,323.59273891215867,327.55031640147575,22570100
2021-11-08,326.07940673828125,326.7180417387928,323.611978829984,326.3793676360108,20897000
2021-11-09,325.0731506347656,327.7534572970053,323.6991121703383,326.19556799164343,21307400
2021-11-10,320.08990478515625,323.7959200537568,319.23842074290917,323.7378649947293,25500900
2021-11-11,321.6670837402344,322.963695729912,319.80926309484096,320.5252950592606,16849800
2021-11-12,325.81817626953125,326.3116736890881,322.9830465871682,323.1088423630964,23831000
2021-11-15,325.1892395019531,326.94063568950895,323.2152792768723,326.6116472402498,16723000
2021-11-16,328.51788330078125,329.6403301704933,324.64738907261324,324.811868540775,20886800
2021-11-17,328.7409362792969,331.7169833914679,327.65521957502165,328.5664524340158,19053400
2021-11-18,330.8250427246094,331.96895000015803,326.80206399132175,327.8296191496973,22463500
2021-11-19,332.6087341308594,334.53784815102716,331.72661169602117,332.1531473880695,21963400
2021-11-22,329.4290771484375,338.9679380324036,329.1576480718076,334.07248166492263,31031100
2021-11-23,327.3448791503906,329.0607250462627,323.3509815757989,326.73415634565987,30427600
2021-11-24,327.5678405761719,327.81018900994576,323.69026563578956,325.98772405459823,21661300
2021-11-26,319.58978271484375,327.5872826116313,318.07753055559016,324.1168653701531,24217200
2021-11-29,326.3271179199219,328.65365768139617,324.4949489982426,324.6888396381813,28563500
2021-11-30,320.471923828125,327.4418682918144,318.9208876812045,325.057167596262,42885600
2021-12-01,319.9775695800781,328.8960065222355,319.30871491379656,324.8730271996812,33337600
2021-12-02,319.4056091308594,323.2831850038461,317.767330957838,320.1908158784547,30766000
2021-12-03,313.1238708496094,322.5172982396673,308.29627953736457,321.8290074073562,41779300
2021-12-06,316.20654296875,317.42798853456475,309.45957089532595,314.0351104815673,30032600
2021-12-07,324.66943359375,325.5224754165233,319.99694767134787,321.48982263242334,31021900
2021-12-08,324.7178955078125,325.2316731225476,320.6755096835337,325.0474859037222,24761000
2021-12-09,322.9051208496094,326.191350856802,321.9551041573975,324.17502451883644,22214200
2021-12-10,332.0561828613281,332.502095755915,324.5433804062018,324.72756760726975,38095700
2021-12-13,329.0123596191406,333.26801402167297,328.7021463995472,330.2531829139535,28899400
2021-12-14,318.2907409667969,324.39793935424154,314.19019474595046,323.021387209704,44438700
2021-12-15,324.4076232910156,324.93110421678887,314.56828231856264,318.5524765632328,35381100
2021-12-16,314.9560852050781,326.45311271750325,313.1336198644179,325.435231330319,35034800
2021-12-17,313.88970947265625,314.97545540950694,307.54019173672924,311.0590960634918,47750300
2021-12-20,310.1187744140625,312.92030711538064,307.8503964698501,310.2544741627499,28326500
2021-12-21,317.2729797363281,317.69951547537147,310.01219834912933,313.395403623976,24740600
2021-12-22,323.0020446777344,323.3994701251989,315.78004861655177,318.2519911161229,24831500
2021-12-23,324.44647216796875,326.09445376045846,322.54646825855775,322.5658454879959,19617800
2021-12-27,331.9689025878906,331.9979832171421,325.16373950754667,325.19282013679816,19947000
2021-12-28,330.8056640625,333.287310047464,329.9041348473056,332.6475065317783,15661500
2021-12-29,331.4842834472656,333.7623356344708,329.2837401781748,330.8541536931299,15042000
2021-12-30,328.9347229003906,332.62811104177933,328.4500259833207,331.4454493807866,15994500
2021-12-31,326.026611328125,328.9735479158475,325.5709949450111,328.14958664693705,18000800
2022-01-03,324.5046081542969,327.6551383305522,319.68671928603504,325.08625041123946,28865100
2022-01-04,318.94024658203125,324.94079625044975,316.1386844494537,324.5820957134117,32674300
2022-01-05,306.69683837890625,316.09026737820085,306.3090867462832,315.8866733646423,40054300
2022-01-06,304.2733459472656,308.9458313978056,301.9564804488897,303.56567778767305,39646100
2022-01-07,304.428466796875,306.8131674930467,300.5993490816287,304.5350859251237,32720000
2022-01-10,304.6513977050781,305.08763677546057,295.36461754386573,300.0176962380316,44289500
2022-01-11,305.3396911621094,306.91977831660637,300.40547992451036,303.78865505675424,29386800
2022-01-12,308.5289611816406,313.51165962850143,307.3753801663885,309.8861361997385,34372200
2022-01-13,295.47125244140625,311.05912310773493,294.69574914549776,310.66166805392663,45366000
2022-01-14,300.70599365234375,301.30701312506073,294.4533912878713,294.9380882282628,39846400
2022-01-18,293.3870544433594,300.3182148295546,292.50490245478125,294.763606781819,42333200
2022-01-19,294.0461730957031,304.3023748372824,293.4354799250778,296.9155996999581,45933900
2022-01-20,292.3692321777344,302.11162990639156,291.923319227443,299.61060643856285,35380700
2022-01-21,286.96966552734375,294.80235496310996,286.5625070860677,293.4258322374997,57984400
2022-01-24,287.2992858886719,288.0166279590676,267.60119333651505,283.25692960431815,85731500
2022-01-25,279.6604309082031,285.9614911267102,276.4420657108663,282.59769318056505,72848600
2022-01-26,287.6288146972656,299.0579754289828,284.06145275492327,298.5635751438715,90428900
2022-01-27,290.6629943847656,297.89466287763156,288.81144892553687,293.3966916334832,53481300
2022-01-28,298.82537841796875,299.03864626312003,285.438050786546,291.0411464452791,49743700
2022-01-31,301.46209716796875,302.81924258293594,296.99317632807,299.49422892037853,46444500
2022-02-01,299.3100280761719,301.1227896817067,295.7911239790513,300.9095218702585,40950400
2022-02-02,303.8661804199219,305.47537772113645,299.4263697135264,300.1534150830392,36636000
2022-02-03,292.0299377441406,301.7045003566659,290.7794112211101,300.0177347073169,43730000
2022-02-04,296.57635498046875,299.34880717402064,290.78907254882864,291.02171760463654,35096500
2022-02-07,291.7391357421875,298.4182450097808,290.72125429341827,296.7993735987438,28533300
2022-02-08,295.2386474609375,296.20804150423805,290.7697551214299,292.02995554429725,32421200
2022-02-09,301.6850891113281,302.3830539530496,297.98202662954105,300.38610474159356,31284700
2022-02-10,293.1253662109375,299.65907238795467,291.4967913701145,294.7345638215926,45386200
2022-02-11,286.010009765625,294.9769041315097,285.21509959746055,293.9105648307472,39175600
2022-02-14,285.97113037109375,287.67727268343253,282.43284942049974,284.7787655164188,36359500
2022-02-15,291.2737731933594,291.59366014918345,287.9293525556165,290.8278603028446,27058300
2022-02-16,290.93377685546875,292.26458771929816,285.2802319066826,289.836092086114,29982100
2022-02-17,282.41461181640625,288.3109764117442,281.70548045213417,287.88355882844604,32461600
2022-02-18,279.6947021484375,285.4550868856492,278.1210416639117,284.6682566433863,34264000
2022-02-22,279.4906921386719,283.2014403886753,276.36278873938284,276.848487840858,41736100
2022-02-23,272.2537841796875,283.35688900587667,272.08866307378963,281.88034465353195,37811200
2022-02-24,286.16424560546875,286.7179497975743,263.75407783291644,264.7157823888698,56989700
2022-02-25,288.806396484375,289.11725102312295,283.3082791147429,286.6984789913166,32546700
2022-02-28,290.2441101074219,290.58410544575923,284.61970557723305,285.892234995096,34627500
2022-03-01,286.5139465332031,291.3903554307586,283.7940134485525,287.92245631130913,31217800
2022-03-02,291.60400390625,292.8473923136002,285.29963959609745,286.91213438734763,31873000
2022-03-03,287.4561462402344,294.4599184220977,285.6396068446269,294.2267923583697,27314500
2022-03-04,281.5694885253906,287.2036162824794,278.9564544502619,285.8728053947299,32356500
2022-03-07,270.93267822265625,281.4043497373508,270.5635421598178,280.27752425674123,43157200
2022-03-08,267.9601745605469,275.8381990028326,262.2774896883556,269.8543830881321,48159500
2022-03-09,280.2484436035156,281.3169877923011,272.7492466304852,275.3331699798294,35204500
2022-03-10,277.4216003417969,278.4027219816775,272.55488601450895,274.925099925405,30628000
2022-03-11,272.05950927734375,281.2295109362962,271.43780018093685,279.7238258935915,27209300
2022-03-14,268.53338623046875,277.2371079233456,267.93112394283185,272.3218342049007,30660700
2022-03-15,278.93701171875,279.5878616136347,270.75785475687104,272.3315152360356,34245100
2022-03-16,285.9698791503906,286.1447236803676,275.099932866095,280.8408691133449,37826300
2022-03-17,286.7762451171875,287.155075088872,281.09355838410045,284.90145326576936,30816600
2022-03-18,291.837158203125,292.3908622996214,284.3574097450835,286.92188561378543,43390600
2022-03-21,290.603515625,291.5554966200923,286.4653494285398,290.3412487591332,28351200
2022-03-22,295.3633728027344,296.2764896012802,290.22466735470084,291.22520644527026,27599700
2022-03-23,290.9240417480469,294.5570912283593,289.2046775806365,291.91488689936887,25715400
2022-03-24,295.4022521972656,295.49939796385246,289.7875707673661,290.584124550762,24484500
2022-03-25,294.99420166015625,296.7621535192593,290.7297789282767,296.4998866743369,22566500
2022-03-28,301.8134765625,301.91059268087037,295.6256442255647,295.6256442255647,29578200
2022-03-29,306.3887634277344,306.7870403167867,300.21065437950557,304.93166587278824,30393400
2022-03-30,304.8830261230469,306.91327445706116,302.66823940338827,304.785910018409,28163600
2022-03-31,299.4918518066406,306.12651977818297,299.08388106133276,304.9219655495757,33422100
2022-04-01,300.57000732421875,301.25969166134,296.80097802606275,300.52141963332934,27110500
2022-04-04,305.9613037109375,306.0972840487811,300.8517395010584,301.22087557405337,24289600
2022-04-05,301.9883117675781,305.8641815434495,301.0071899868292,304.3099383163862,23156700
2022-04-06,290.93377685546875,298.2192637550214,288.223567428313,296.4610352881738,40110400
2022-04-07,292.7503356933594,294.9651228945871,287.87392632036267,288.17505745754556,31411200
2022-04-08,288.4761962890625,292.507493891378,287.80592899300956,291.84695006605057,24361900
2022-04-11,277.10113525390625,284.2408902466413,276.8485621670197,283.44436603636495,34569300
2022-04-12,273.99261474609375,282.42434526371244,272.46751223011626,280.96724774660083,30966700
2022-04-13,279.3935852050781,280.32611930894404,273.25434059478465,274.6434627479795,21907200
2022-04-14,271.826416015625,280.06388556784333,271.33102296308977,279.85017672242856,28221600
2022-04-18,272.49664306640625,274.3811581581207,270.3790018667597,270.9327060178222,20778000
2022-04-19,277.139892578125,277.985033907518,270.44697444425884,271.38923187716625,22297700
2022-04-20,278.1695861816406,281.4140823953161,277.20791140895244,281.1226451360591,22906700
2022-04-21,272.77838134765625,284.9111378335429,272.0498325502864,280.3261362163063,29454600
2022-04-22,266.1922302246094,275.09996418217577,265.5608273646732,273.6234200417137,29405800
2022-04-25,272.69091796875,273.06974787105423,263.0254935218385,265.4734360848462,35678900
2022-04-26,262.4913024902344,270.39847082383966,262.27759363555697,269.5630823476558,46518400
2022-04-27,275.119384765625,282.64772041545103,271.175510654842,274.0314235826116,63477700
2022-04-28,281.3460998535156,282.6574935130097,273.4097625442166,277.03308894590896,33646600
2022-04-29,269.58245849609375,281.58895747620693,268.5916428545901,280.3552626033105,37073900
2022-05-02,276.33367919921875,276.79023759197617,268.3196431194536,269.76701711906315,35151100
2022-05-03,273.7206115722656,276.0034035044094,272.13722760135903,275.83825274986134,25978600
2022-05-04,281.6860656738281,282.56031814029586,268.8150392969301,274.5074186198129,33599300
2022-05-05,269.4173583984375,278.15994420058433,266.4934396605179,277.3731138499693,43260400
2022-05-06,266.8722229003906,271.26293184126416,263.5111639763515,266.9499217082714,37780300
2022-05-09,257.0125732421875,264.570051538234,255.7886314279648,262.3358470968672,47726000
2022-05-10,261.79180908203125,265.9202513402822,257.4885222663989,263.9191734643311,39336400
2022-05-11,253.09783935546875,263.59865360878575,251.88359136461594,258.0811178530849,48975900
2022-05-12,248.0465545654297,252.44698754969474,242.8689999994643,250.3196229634551,51033800
2022-05-13,253.65150451660156,255.51660218718914,248.04654732553965,249.9893438119042,34925100
2022-05-16,254.0206756591797,258.2171237637711,248.464275755339,252.52471385764255,32550900
2022-05-17,259.18853759765625,260.6553290764096,254.9532250048792,258.49882336445273,28828800
2022-05-18,247.38775634765625,256.65701201678286,246.11226298137035,256.07280955033957,31356000
2022-05-19,246.4724884033203,250.8831853898143,245.24568117323753,247.21246524508516,32692300
2022-05-20,245.90773010253906,251.7302314560839,239.94893170986387,250.464454789436,39199300
2022-05-23,253.78469848632812,254.61231616422427,246.75486585339598,248.7606197148179,33175400
2022-05-24,252.7818145751953,254.44676623936746,246.8230151760362,251.09740039179286,29043900
2022-05-25,255.6054229736328,257.6111618480984,250.35740670345945,251.34081362161467,28547900
2022-05-26,258.8963928222656,260.0745140342106,254.5441279914447,255.36199947266203,25002100
2022-05-27,266.0431213378906,266.1404933803553,260.5127340056959,261.40851519708474,26910800
2022-05-31,264.70916748046875,267.5327779701292,261.84660223740195,265.35178719970526,37827700
2022-06-01,265.2446594238281,270.37584058599896,262.9273422171167,267.95143496551884,25292200
2022-06-02,267.34771728515625,267.4158806591762,254.70962158107284,257.48456026300454,44008200
2022-06-03,262.9078674316406,266.2475464172639,261.34028787235826,263.19023737158795,28059000
2022-06-06,261.67138671875,266.95835867538005,260.18168661733006,264.8942021650492,22400300
2022-06-07,265.3225402832031,265.9359512773266,258.93532847954185,259.6169028538493,22860700
2022-06-08,263.28759765625,265.8093753438602,262.5086512555536,264.5533447009521,17372300
2022-06-09,257.81561279296875,265.52698852996286,257.6598235227371,260.72684863889987,26439700
2022-06-10,246.32643127441406,253.71649772787293,245.87854080550682,253.71649772787293,31422800
2022-06-13,235.87904357910156,242.46099963563907,235.1682754046893,238.65398260797576,46135800
2022-06-14,238.05032348632812,239.2673994308343,235.14880373766889,237.43691245609412,28651500
2022-06-15,245.1288299560547,248.57559739959135,239.92948501310266,241.7697032729962,33111700
2022-06-16,238.5177001953125,240.90316631225872,236.61906450455473,239.50109230773435,33169200
2022-06-17,241.12709045410156,243.90202966853337,237.60244312287517,238.2547940740926,43084800
2022-06-21,247.0567169189453,248.0401090587858,242.93812070160013,243.66836636124324,29928300
2022-06-22,246.46273803710938,250.39633558962288,243.77542499352128,245.25539341920145,25939900
2022-06-23,252.0418243408203,252.5384008649408,246.9495972945259,248.83850165297127,25861400
2022-06-24,260.64898681640625,260.92161062965107,254.82648500967505,254.91411090888582,33923200
2022-06-27,257.91302490234375,261.2331820993187,256.34541555511356,261.14555619251996,24615100
2022-06-28,249.72451782226562,259.87979223071875,249.5687285378828,257.0269733877671,27295500
2022-06-29,253.40496826171875,255.06991990293363,249.02347982307,250.8052808624802,20069800
2022-06-30,250.06529235839844,252.69418842670288,246.23881251252155,250.27949892480672,31730900
2022-07-01,252.7428436279297,252.927841546958,247.90376338375472,249.63689318171868,22837700
2022-07-05,255.9268035888672,256.0533842749488,248.03041216746607,249.41300902514732,22941000
2022-07-06,259.1982421875,260.93135728272176,255.4885967886615,256.8030448567487,23824400
2022-07-07,261.3305969238281,261.97321672603823,258.0396181096799,258.1369901488829,20859900
2022-07-08,260.6100769042969,261.03849007221163,256.35518357701693,257.8156749093339,19658800
2022-07-11,257.5430603027344,259.50984467063,255.27441371197682,258.6530183040146,19455200
2022-07-12,246.988525390625,258.93534718140467,245.40145358358674,258.8769299123895,35868500
2022-07-13,246.0635528564453,246.8716930845245,241.57497607829453,243.60019227814038,29497400
2022-07-14,247.38775634765625,248.41983449573837,239.46215743721774,243.97021203255457,25102800
2022-07-15,249.9582061767578,253.51206221673579,248.05957055462045,248.98454535957097,29774100
2022-07-18,247.5532684326172,253.96968979900382,246.62829360650758,252.9084030496453,20975000
2022-07-19,252.69422912597656,252.87922708647838,246.99830653643716,250.79557835820523,25012600
2022-07-20,255.36195373535156,257.8934772269051,252.0904683964307,253.05438287776215,22788300
2022-07-21,257.86431884765625,257.9130197151892,250.26003049054867,252.94734376674188,22404700
2022-07-22,253.50230407714844,258.34139929761113,252.24630307646098,258.2537733938726,21881300
2022-07-25,252.0126190185547,254.61230650318151,250.0458348430974,254.1254760892175,21056000
2022-07-26,245.26515197753906,253.03497593453565,242.99653536539577,253.0154837015324,39348000
2022-07-27,261.66156005859375,262.93705316460915,252.03207144255825,254.2812252227085,45994000
2022-07-28,269.1295471191406,270.5218747343421,260.8144767467311,262.64496354528995,33459300
2022-07-29,273.3455810546875,274.5724034294828,269.3438485864659,270.385672993196,32152800
2022-08-01,270.6874084472656,273.87126809501024,268.5745517499676,270.5024105455488,21539600
